color,description,fuel,guarantee,history,make,mileage,model,owners,power,price_euro,seller,transmission,weight,year
,"Auto Stuart Elst is een bij de BOVAG aangesloten universeel autobedrijf en al jaren het adres voor de aanschaf van gebruikte auto's. Ook bedrijfswagens behoren bij deze service. Reparatie en onderhoud wordt door ervaren en enthousiaste werknemers uitgevoerd, zoals u van een erkend autobedrijf kunt verwachten. Wij bieden u mooie jonge occasions aan met weinig kilometers. Garantie tegen meerprijs, vraag naar de voorwaarden. LET OP!!! De advertentie is altijd onder voorbehoud van fouten; wij proberen de voertuigen kwalitatief zo goed mogelijk te adverteren; controleer altijd zelf goed of de geadverteerde opties aanwezig zijn en functioneren. Na aankoop is reclamatie niet mogelijk. Eventueel bij het ontbreken van een tweede sleutel kunnen wij deze tegen kostprijs voor u regelen. Bij eventueel ontbrekende coderingen / updates voor functies zoals o.a Apple CarPlay / navigatie, kunnen tegen de respectievelijke meerprijs uitgevoerd worden. Opties onder abonnement vorm zijn uitgesloten. Modelreeks:  Koppel:  Tankinhoud:  Acceleratie (0-100):  Topsnelheid:  Laadvermogen:  GVW:  Afmetingen (LxB):  Wielbasis:  Interieurkleur:  Energielabel:  Technische staat:  Optische staat:  Staat interieur:  Aantal sleutels:  BTW/marge:  Motorrijtuigenbelasting:   per kwartaal   Handelsprijs /niet voor particulieren    vraag verkoper naar afleverpakket 650 euro/12 maanden Eigen Garantie    of 950 euro/ 12 maanden BOVAG    Dit afleverpakket bevat: Geldige APK, RDW-leges, Wettelijke garantie   Dit afleverpakket bevat (in plaats van afleverpakket ""Auto Stuart Elst Basis Bronze""): Nieuwe APK Airconditioning:  Storingsmelding:  Bandenset: ",Benzine,Ja,Ja,Citroen,98813,C1,3,53,7450.0,Autobedrijf,Handgeschakeld,,03/2019
,"Leuk dat jij een auto hebt gezien bij PUUR Leusden Automotive, waarbij passie voor auto's & techniek hoog in het vaandel staan. Bij PUUR doen we eerlijk en transparant zaken, hebben we persoonlijk contact en zorgen we voor plezier tijdens de aankoop van jouw nieuwe auto! Deze auto voldoet aan het PUUR-keurmerk, dit houdt in dat al onze auto's een grondige voorinspectie ondergaan. Enkele kernpunten van deze voorinspectie zijn: Hoe wil jij jouw nieuwe auto geleverd hebben? Wij bieden de volgende mogelijkheden aan: PUUR-gekeurd [ GRATIS ] : 3 maanden garantie, technische voorinspectie, minimaal 6 maanden APK, schoon opgeleverd  PUUR-onderhouden [ € 995,- ]: 6 maanden garantie, onderhoudsbeurt volgens fabrieksvoorschrift, nieuwe apk keuring, poetsbeurt interieur / exterieur, halve tank brandstof PUUR-passie [ € 2.495,- ]: 12 maanden garantie, onderhoudsbeurt volgens fabrieksvoorschrift, nieuwe apk keuring, lakcorrectie (polijstbehandeling) met glascoating, volle tank brandstof Hoewel aan de informatie van deze website de grootst mogelijke zorg wordt besteed, kunnen wij niet aansprakelijk worden gesteld voor eventuele onjuiste informatie van welke aard dan ook. Is voor u een optie belangrijk, dan adviseren wij u hier specifiek naar te vragen. Modelreeks:  Modelcode:  Koppel:  Tankinhoud:  Acceleratie (0-100):  Topsnelheid:  Afmetingen (LxBxH):  Wielbasis:  Laadvermogen:  GVW:  Max. trekgewicht:   (ongeremd 750 kg) Energielabel:  Onderhoudsboekjes:  Aantal sleutels:  BTW/marge:  Motorrijtuigenbelasting:   per kwartaal Fabrieksgarantie:  BOVAG 40-Puntencheck:  BOVAG Afleverbeurt: ",Benzine,Ja,Ja,Audi,66145,RS6,4,596,125000.0,Autobedrijf,Automatisch,,01/2020
,"Uitgevoerd in de exclusieve Sonderlackierung Frozen Brilliant White en voorzien van het M Carbon exterieurpakket is dit een stationwagen met karakter. Binnenin treft u de indrukwekkende M Carbon kuipstoelen, carbon interieurlijsten en een uitgebreide optielijst met o.a. het M Drivers Pack, BMW Laserlight, keramische remmen en een Harman Kardon audiosysteem. Een auto die qua uitstraling én uitrusting tot de absolute top behoort. Onder de motorkap ligt een 3.0 liter zes-in-lijn motor met 510 pk en 650 Nm. Goed voor een sprint van 0-100 km/u in 3,6 seconden. Dankzij het M Drivers Pack ligt de topsnelheid op 280 km/u – en dat in een stationwagon! De auto komt uit 2024 en heeft slechts 12.763 km ervaring. Deze M3 Touring is een perfecte mix van prestaties, luxe en functionaliteit. Of u nu met het hele gezin door Europa rijdt, naar de wintersport vertrekt met de xDrive vierwielaandrijving, of stiekem die ene tolweg in de Eifel pakt – deze auto kan het allemaal. Een allround sportwagen in zijn meest praktische vorm. Bergwerff Garantie •	Technisch afleverklaar gemaakt volgens de hoogste standaard •	1 jaar onderhoudsvrij of minimaal 10.000 kilometer •	Gratis BMW Verlengde Pechhulp Lees meer over de unieke Bergwerff Garantie op www.bergwerffbmw.nl/service/bergwerff-garantie Modelreeks:  Modelcode:  Typenummer:  Koppel:  Tankinhoud:  Acceleratie (0-100):  Topsnelheid:  Laadvermogen:  GVW:  Afmetingen (LxBxH):  Wielbasis:  Interieurkleur:  Bekledingcode:  Energielabel:  Onderhoudsboekjes:  Aantal sleutels:  Motorrijtuigenbelasting:   per kwartaal Fabrieksgarantie tot:  Garantie:  Optioneel afleverpakket (zonder meerprijs):   https://www.bovag.nl/BovagWebsite/media/BovagMediaFiles/Downloads/Garantie%20en%20voorwaarden/Algemene-Garantievoorwaarden-Auto-1-2-2018.pdf",Benzine,12,Ja,BMW,12763,M3,,375,134875.0,Autobedrijf,Automatisch,,03/2024
,"Oh-la-la! Dit is precies waarom liefhebbers warmlopen voor Franse auto's. Net een beetje meer elegantie en rijcomfort, maar ook vooruitstrevende kwaliteit en prestaties. Hij heeft een benzinemotor en een automatische transmissie. Bij de zeer complete uitrusting van deze auto behoren ook 17 inch lichtmetalen velgen, LED koplampen, halflederen bekleding, elektrisch inklapbare buitenspiegels, in hoogte verstelbare passagiersstoel en donker getint glas achter.  Elk van de vier camera's op deze auto draagt bij aan het creëren van een onbelemmerd uitzicht van 360 graden rondom de auto. Geen betere plek om naar goede muziek te luisteren dan in de auto. Daarom treft u hier het high performance audiosysteem aan! Je weet altijd waar je moet zijn, dankzij het full map navigatiesysteem. Bij de luxe van deze auto hoort ook automatische airconditioning. Gemak en veiligheid gaan prachtig samen. Bijvoorbeeld door de audiobediening op het stuur. Natuurlijk behoren draadloos opladen, DAB ontvangst, regensensor, cruise control, keyless entry en automatisch dimmende binnenspiegel ook tot de uitrusting van deze complete auto.  U geniet nog meer van het rijden met uw Renault omdat u wordt beschermd door intelligente veiligheidssystemen. In het instrumentarium kunt u bovendien de verkeersborden zien die u onderweg tegenkomt. Zo helpt deze Renault u om veiliger te rijden. Met het Lane-keeping systeem komt u nooit per ongeluk buiten de rijstrook. In deze Renault vinden we verder een dodehoekdetectie, hill hold functie, autonoom remsysteem en bandenspanningcontrolesysteem.  Klinkt dit allemaal aantrekkelijk? Maak dan een afspraak met onze verkoper! Autoservice Wagemans is al jaren een begrip in de regio. Onze voorraad van gemiddeld 80-90 auto's biedt u de mogelijkheid om meerdere modellen te vergelijken. Bij Autoservice Wagemans vinden we eerlijkheid en transparantie zeer belangrijk. Van inzage in de historie en kilometerstand tot aan de prijs en servicevoorwaarden. Zo werken we met vaste en scherpe internetprijzen inclusief groot onderhoud, APK en garantie.  Hiervoor geldt: -	Garantie (jonger dan 5 jaar 6 maanden, ouder dan 5 jaar 3 maanden); -	Onderhoudsbeurt volgens service interval fabrikant; -	Distributieriem of -ketting vervangen indien nodig; -	Banden met minder dan 3 mm profiel worden altijd vervangen; -	24/7 pechhulp binnen straal van 50 km; -	Professionele poetsbeurt van binnen en buiten; -	Minimaal € 25,- aan brandstof; -	Minimaal 12 maanden APK. Geen bijkomende kosten. 100% helder. Hoewel aan de informatie van deze website de grootst mogelijke zorg wordt besteed, kunnen wij niet aansprakelijk worden gesteld voor eventuele onjuiste informatie van welke aard dan ook. Voor de exacte uitvoering en beschikbaarheid van de auto kunt u contact opnemen met onze verkopers. Modelreeks:  Koppel:  Wielbasis:  Tankinhoud:  Acceleratie (0-100):  Topsnelheid:  Energielabel:  Onderhoudsboekjes:  Aantal sleutels:  BTW/marge:  Motorrijtuigenbelasting:  Garantie:  Garantie: Bij Autoservice Wagemans krijgt u op elke occasion die jonger is dan 5 jaar maar liefst 6 maanden volledige garantie. Aangezien wij de auto voor aflevering standaard voorzien van een onderhoudsinspectie en onderhoudsbeurt nemen wij altijd onze verantwoordelijkheid. Indien er een defect op treedt binnen de garantieperiode kunt u altijd bij ons terecht. Wel zo helder en transparant. Autoservice Wagemans rekent geen aflever- of garantiekosten. Deze zaken behoren tot onze standaard dienstverlening.",Benzine,6,Ja,Renault,45839,Clio,,96,18950.0,Autobedrijf,Automatisch,,04/2021
,"Bekijk de   op autohero.com voor meer informatie over de onderhoudshistorie, autogegevens, tekenen van slijtage en andere details. https://www.autohero.com/NL/renault-kadjar/id/f850328e-da4d-4941-b51d-62b8a2085ebf/?utm_source=CLA&utm_medium=classifieds&utm_campaign=classifieds_NL",Benzine,12,,Renault,117515,Kadjar,1,117,13549.0,Autobedrijf,Automatisch,,07/2019
,"ALL-IN SERVICE 12 Maanden BOVAG Garantie (std)  12 Maanden BOVAG Pechhulp Europa en thuis service. (std)  14 Dagen BOVAG Omruil Garantie. (std) BOVAG 40 Punten Check. (std)  BOVAG Afleverbeurt. (std)  Reiniging Interieur en exterieur. (std)  12 Maanden BOVAG Netwerk Garantie (#) optioneel Met de nieuwe, volledig elektrische modellen zet Volkswagen een belangrijke stap naar de toekomst. Deze e-Golf biedt alles wat u van een Volkswagen verwacht en voegt daar elektrische aandrijving aan toe. Fiscaal aantrekkelijk is de elektromotor, waarmee u niet alleen stil maar ook uitermate pittig kunt rijden. Niet voor niets is de vraag naar gebruikte Volkswagens zo groot, want de kwaliteit staat ook na een aantal jaren nog buiten kijf, zoals aan deze e-Golf duidelijk te zien is. In deze auto profiteert u onder andere ook van: 16 inch lichtmetalen velgen, LED koplampen, dakspoiler, in hoogte verstelbare passagiersstoel, donker getint glas achter en LED-achterlichten.  Adaptive cruise control houdt de ingestelde snelheid vast en houdt afstand tot het voertuig voor u. Hoeveel gigabytes aan muziek wilt u meenemen? Met één stick in de usb-aansluiting kunt u uren en uren vooruit. De automatische airconditioning zorgt voor een prettige binnentemperatuur. De parkeersensoren waarschuwen wanneer u te krap inparkeert of dat ene paaltje niet hebt gezien. Natuurlijk is een complete auto als deze ook voorzien van sensoren die de omgeving in de gaten houden. Deze Volkswagen heeft niet alleen een automatisch inschakelbare verlichting aan boord, maar ook een regensensor. De uitrusting van deze Volkswagen is met navigatiesysteem, dvd-systeem, automatisch dimmende binnenspiegel, isofix-aansluiting, centrale deurvergrendeling met afstandsbediening en boordcomputer behoorlijk compleet.  In de Volkswagen e-Golf heeft uw veiligheid en die van uw omgeving prioriteit. Voor meer veiligheid detecteert deze auto het risico van een aanrijding tijdig via de forward collision warning. Bovenop deze veiligheidsfeatures heeft deze Volkswagen bovendien hill hold functie, autonoom remsysteem en bandenspanningcontrolesysteem.  Vanzelfsprekend leveren wij deze auto met BOVAG Garantie. Zuinig, stil, voordelig... de redenen voor elektrisch rijden zijn eindeloos. Maar het meest overtuigend is nog altijd een proefrit. Bel ons voor een afspraak! . <b>BOVAG GARANTIE</b> 12 Maanden BOVAG Garantie (std)  12 Maanden BOVAG Pechservice Europa en thuis service (std)  14 Dagen BOVAG Omruilgarantie (std)  12 Maanden BOVAG Netwerk Garantie (optioneel)  BOVAG 40 Punten Check (std)  BOVAG Afleverbeurt (std)  Reiniging Interieur en exterieur (std)  24 Maanden BOVAG Netwerk Garantie (optioneel) <b>JOUW FiINANCIEEL LEASE PARTNER</b> Wij regelen je droomauto met Financial Lease. Gemiddeld binnen 3 dagen de weg op als ondernemer. <B>KORTING</b> Tijdens uw BOVAG Garantie periode krijgt u een exclusieve korting van 10% op ons werkplaats tarief.  100 Euro contant, voor het aanbrengen van een nieuwe klant. <b>OP AFSPRAAK</b> Om u de beste service en persoonlijke aandacht te bieden werken wij graag op afspraak. Waarom een afspraak maken? Onze verkoopadviseur staat klaar om u persoonlijk  te ontvangen. Uw potentiële nieuwe auto wordt piekfijn voor u klaargezet. U ervaart een exclusieve en zorgeloze koopervaring op maat. <b>AUTOBEDRIJF VAN SCHIE - WWW.VANSCHIE.NL </b> Wij zijn gespecialiseerd in de verkoop van jong gebruikte auto's, welke meestal, van de eerste  eigenaar zijn en oorspronkelijk in Nederland geleverd zijn en liefst Dealer onderhouden.  <b>BOVAG OCCASION DEALER, ZUID-HOLLAND</B> (Locatie tussen Leiden en Alphen aan den Rijn) Rijndijk 296, 2394 CG, Hazerswoude-Rijndijk. <b>DIRECT CONTACT</b> WhatsApp: 071 341 9090 Telefoon: 071 341 9090 E-mail: info@vanschie.nl Chat op onze website: www.vanschie.nl <b>DISCLAIMER</b> Ondanks de constante zorg en aandacht die wij besteden aan de samenstelling van deze advertentie, is het mogelijk dat de informatie die wordt gepubliceerd onvolledig c.q. onjuist is. Fouten (in de gegevensverwerking) kunnen echter niet altijd voorkomen worden. Modelreeks:  Koppel:  Actieradius:  Acceleratie (0-100):  Topsnelheid:  Laadvermogen:  GVW:  Afmetingen (LxBxH):  Wielbasis:  Accutype:  Accu laden: Type 2, 1-fase, 7.2 kW, 49 km actieradius per uur, compleet vol in 4 uur en 58 minuten Accu snelladen: Combined Charging System, 40 kW, 192 km actieradius per uur, compleet vol in 0 uur en 42 minuten Gemiddeld elektriciteitsverbruik:  Energielabel:  Onderhoudsboekjes:  Aantal sleutels:  Motorrijtuigenbelasting:   per kwartaal BOVAG 40-Puntencheck:  BOVAG Afleverbeurt:  Laadtijd normaal stopcontact:  Laadtijd aan krachtstroom aansluiting 3 fase:  Bruikbare accucapaciteit:  Ingeschatte actieradius:  Ingeschat verbruik:  Actieradius praktijk zomer:  Actieradius praktijk winter:  Verbruik praktijk zomer:  Verbruik praktijk winter: ",Stroom,12,Ja,Volkswagen,43823,e-Golf,1,100,13900.0,Autobedrijf,Automatisch,,04/2019
,"Deze   is verkrijgbaar in ons  , je bent van harte welkom om bij ons langs te komen voor  persoonlijk advies en een bezichtiging. Kijk ​​ook op Autohero.com voor meer informatie over de onderhoudsgeschiedenis, autogegevens, tekenen van slijtage en andere details. Mijlweg 61 3316 Dordrecht, Nederland Openingstijden: Ma - Do: 9.00 - 18.00 uur Vr - Za: 9.00 - 17.00 uur We bieden verschillende financieringsmogelijkheden, afgestemd op jouw behoeftes en wensen. Hebben wij jouw interesse gewekt? Maak dan eenvoudig een bezichtigingsafspraak! https://www.autohero.com/NL/honda-cr-v/id/89bd5fac-5e62-40be-b4b1-c93a826e0c96/?utm_source=CLA&utm_medium=classifieds&utm_campaign=classifieds_NL : Aantal eigenaren: 2.",Stroom,12,Ja,Honda,91561,CR-V,2,135,22449.0,Autobedrijf,Automatisch,,12/2019
,"Bekijk de   op autohero.com voor meer informatie over de onderhoudshistorie, autogegevens, tekenen van slijtage en andere details. https://www.autohero.com/NL/volkswagen-polo/id/e3d2a5f3-bf08-4fba-b496-8de51ea261f1/?utm_source=CLA&utm_medium=classifieds&utm_campaign=classifieds_NL",Benzine,12,,Volkswagen,85794,Polo,1,48,11749.0,Autobedrijf,Handgeschakeld,,06/2018
,"Bekijk de   op autohero.com voor meer informatie over de onderhoudshistorie, autogegevens, tekenen van slijtage en andere details. https://www.autohero.com/NL/mazda-cx-5/id/d1b1f94d-a5f6-4b44-b43d-411ae813c67b/?utm_source=CLA&utm_medium=classifieds&utm_campaign=classifieds_NL",Benzine,12,,Mazda,98090,CX-5,1,143,22149.0,Autobedrijf,Automatisch,,04/2019
,"Keurig onderhouden 2008. In 2023 is de distributieriem vervangen. Al onze auto’s worden bij binnenkomst gecontroleerd door onze werkplaats. Hierdoor hebben wij én u zicht op de uitgevoerde werkzaamheden en de te verwachten werkzaamheden. Daarnaast worden onze occasions standaard voorzien van een vloeistoffencontrole, minimaal 6 maanden APK en een poetsbeurt.   Daarnaast kan deze auto worden afgeleverd met een optioneel afleveringspakket van 695,-, bestaande uit : een onderhoudsbeurt volgens schema, aircoservicebeurt, een nieuwe APK en een jaar lang 24 7 Mobiliteitsservice in binnen- en buitenland.    Autobedrijf Berenpas B.V is naast Suzuki dealer en Nissan specialist tevens lid van CarProf, de garage voor alle merken voor Eibergen en omstreken. Voor informatie belt u op nummer 0545-471280. U kunt ons ook vinden op onze Facebook pagina Autobedrijf Berenpas B.V. Voor nog meer gemak, download GRATIS onze Autobedrijf Berenpas app in de App Store of Google Play Store.     12 maanden BOVAG garantie    - Airbag Bestuurder - Airbag Passagier - Airbag, zijdelings voor 2x - Gordijn/hoofd airbags voor - Gordijn/hoofd airbags achter - Airconditioning, handbediend - Audiosysteem - Radio DAB - Navigatiesysteem Full Map - Bluetooth carkit - Dakrails - ESP - Elektrische ramen voor - Cruise control - Boordcomputer - ABS - Bandenspanningscontrole - Startonderbreking - Park control achter - Deelb. achterbank (ongelijke delen) - Mistlampen - Stuurbekrachtiging - Electr. buitenspiegel verstelbaar en inklapbaar - Verstelbaar stuur - Centrale deurvergrendeling, afstandbediend - Bestuurdersstoel hoogte verstelbaar - LED dagrijverlichting - LED achterlichten - Hill hold functie - Apple Carplay/Android Auto - Connected services - Multifunctioneel lederen stuurwiel",Benzine,12,,Peugeot,92792,2008,,81,9950.0,Autobedrijf,Handgeschakeld,,06/2017
,"Autobedrijf Schouten biedt u deze BMW 1-Serie M135i xDrive aan. Het exterieur van de BMW M135i is uitgevoerd in de diepe metallic kleur: 'Saphirschwarz', gecombineerd met een zwart lederen bekleding. Tevens zijn er veel opties aangekruist bij deze BMW 1-Serie. Denk hierbij aan opties zoals: - 02NH M-Sport rem - 0403 Glasdak Elektrisch - 0459 Stoelverstelling elektrisch met memory - 0481 Sportstoel - 0494 Stoelverwarming voorstoelen - 0508 Park Distance Control - 0534 Automatische Airco - 05AC Grootlichtassistent - 0609 Navigatiesysteem Pro - 0674 HiFi Systeem Harman/Kardon Dit betreft een scherpe meeneemprijs, de auto wordt afgeleverd met: minimaal 6 maanden APK, gecontroleerde kilometerstand door NAP en tenaamstelling. Wij rekenen geen afleverkosten. Inruil is altijd welkom. Voor een prijsindicatie van uw in te ruilen auto ontvangen wij graag enkele foto's via Whatsapp op 06-30126402. Om teleurstelling te voorkomen adviseren wij u om van te voren te informeren naar de beschikbaarheid. Alle moeite is genomen om de informatie op deze internetsite zo accuraat en actueel mogelijk weer te geven. Fouten zijn echter nooit uit te sluiten. Vertrouw daarom niet alleen op deze informatie, maar controleer bij aankoop de zaken die uw beslissing zouden kunnen beïnvloeden! Aan de advertentie kunnen geen rechten ontleend worden. Bezoek onze website voor de volledige fotorapportage in verhoogde kwaliteit, kijk op https://www.autobedrijfschouten.nl/aanbod ! Modelreeks:  Modelcode:  Koppel:  Tankinhoud:  Acceleratie (0-100):  Topsnelheid:  Laadvermogen:  GVW:  Afmetingen (LxBxH):  Wielbasis:  Energielabel:  Aantal sleutels:  BTW/marge:  Motorrijtuigenbelasting:   per kwartaal BOVAG 40-Puntencheck:  Onderhoudsboekjes: ",Benzine,12,,BMW,200713,135,5,235,17900.0,Autobedrijf,Automatisch,,10/2013
,"Super mooie Audi A1 30 tfsi (116pk) S-line. Super dikke kleur Chronosgrau mooie 17 inch S-line velgen. goed onderhouden auto van eerste eigenaar! Btw auto! Prijs is incl btw en bpm.  Bouwjaar 12/2019 model jaar 2020. km stand nu 101123km. Al onze auto’s worden geadverteerd met de meeneemprijs, dit is inclusief rijklaarmaakkosten! Rijkautos.nl bezit het BOVAG keurmerk. Daardoor bent u bij ons verzekerd van een degelijke service en betrouwbaarheid. Vanwege de snel oplopende prijzen en het beperkte aanbod occasions, hanteren wij nog geen prijsstijgingen, maar wel vaste prijzen. Wij adviseren wij onze klanten altijd een aanvullend garantiepakket, deze zijn er in 2 soorten. Het alleen bij zeer uitzonderlijke auto's mogelijk zonder garantiepakket aan te kopen. Tevens kunt u bij ons ook terecht voor inruil, financiering en verzekering mogelijkheden. Kortom bent u opzoek naar een betrouwbare occasion? Breng dan een bezoek aan Rijk Auto’s en laat u verrassen door onze occasions! Adres: DIAZWEG 1, 4462 HG Goes TEL: 0113-785101. Openingstijden: Ma, Di, Do, Vr 10:00 – 17:30 uur, woensdag op afspraak, zaterdag van 10:00 tot 16:00 uur. Zondags gesloten. Om teleurstelling te voorkomen, adviseren wij u voordat u langskomt telefonisch contact op te nemen. Rijk Auto’s koopt dealer en inruilauto’s in via kritisch geselecteerde inkoopkanalen. Inruil is altijd welkom. Alle moeite is genomen om de informatie in deze advertentie zo accuraat en actueel mogelijk weer te geven, fouten zijn echter nooit uit te sluiten. Controleer daarom bij aankoop de zaken die uw beslissing zouden kunnen beïnvloeden. Bandenmaat:  Acceleratie (0-100):  Topsnelheid:  Laadvermogen:  GVW:  Afmetingen (LxBxH):  Wielbasis:  Schade:  Aantal sleutels:  Motorrijtuigenbelasting:   per kwartaal",Benzine,1,Ja,Audi,99895,A1,,85,19945.0,Autobedrijf,Handgeschakeld,,01/2020
,"leuke Seat ibiza 1.0 TSI XCellence. Afkomstig van de tweede eigenaar. Voorzien van Carplay, Camera, Cruise Control en Stoelverwarming. bouwjaar 27-11-2017 model 2018! Al onze auto’s worden geadverteerd met de meeneemprijs, dit is inclusief rijklaarmaakkosten! Rijkautos.nl bezit het BOVAG keurmerk. Daardoor bent u bij ons verzekerd van een degelijke service en betrouwbaarheid. Vanwege de snel oplopende prijzen en het beperkte aanbod occasions, hanteren wij nog geen prijsstijgingen, maar wel vaste prijzen. Wij adviseren wij onze klanten altijd een aanvullend garantiepakket, deze zijn er in 2 soorten. Het alleen bij zeer uitzonderlijke auto's mogelijk zonder garantiepakket aan te kopen. Tevens kunt u bij ons ook terecht voor inruil, financiering en verzekering mogelijkheden. Kortom bent u opzoek naar een betrouwbare occasion? Breng dan een bezoek aan Rijk Auto’s en laat u verrassen door onze occasions! Adres: DIAZWEG 1, 4462 HG Goes TEL: 0113-785101. Openingstijden: Ma, Di, Do, Vr 10:00 – 17:30 uur, woensdag op afspraak, zaterdag van 10:00 tot 16:00 uur. Zondags gesloten. Om teleurstelling te voorkomen, adviseren wij u voordat u langskomt telefonisch contact op te nemen. Rijk Auto’s koopt dealer en inruilauto’s in via kritisch geselecteerde inkoopkanalen. Inruil is altijd welkom. Alle moeite is genomen om de informatie in deze advertentie zo accuraat en actueel mogelijk weer te geven, fouten zijn echter nooit uit te sluiten. Controleer daarom bij aankoop de zaken die uw beslissing zouden kunnen beïnvloeden. Acceleratie (0-100):  Topsnelheid:  Afmetingen (LxBxH):  Wielbasis:  Laadvermogen:  GVW:  Max. trekgewicht:   (ongeremd 570 kg) Interieurkleur:  Aantal sleutels:  BTW/marge:  Motorrijtuigenbelasting:   per kwartaal",Benzine,1,Ja,SEAT,119424,Ibiza,,85,12495.0,Autobedrijf,Handgeschakeld,,01/2018
